mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.228034496307373,0.03206012736113058,0.13651809692382813,0.020378074736449824,5,log2,16,5,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.8514851485148515,0.8349514563106796,0.8288288288288288,0.8392857142857143,0.8653846153846154,0.8439871526649381,0.013019934451184134,159
0.46728057861328126,0.02973174579554311,0.06728367805480957,0.014474171321534154,5,log2,16,10,100,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.8514851485148515,0.8349514563106796,0.8214285714285714,0.8173913043478261,0.8461538461538461,0.834282065351155,0.013325490214700279,211
0.8734038352966309,0.05907776623486714,0.10390639305114746,0.01232384719800323,5,log2,16,10,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.8431372549019608,0.8349514563106796,0.8288288288288288,0.831858407079646,0.8543689320388349,0.8386289758319899,0.009203025957906867,187
1.3653787612915038,0.047820873940158895,0.13242073059082032,0.01569828833048265,5,log2,16,10,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.8514851485148515,0.8349514563106796,0.8288288288288288,0.8392857142857143,0.8653846153846154,0.8439871526649381,0.013019934451184134,159
0.4848040580749512,0.03200129197789624,0.07160429954528809,0.009918036878151926,5,log2,16,20,100,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 20, 'model__n_estimators': 100}",0.8514851485148515,0.8349514563106796,0.8214285714285714,0.8173913043478261,0.8461538461538461,0.834282065351155,0.013325490214700279,211
0.8996791839599609,0.04442606525052037,0.10348057746887207,0.008936538399387876,5,log2,16,20,200,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 20, 'model__n_estimators': 200}",0.8431372549019608,0.8349514563106796,0.8288288288288288,0.831858407079646,0.8543689320388349,0.8386289758319899,0.009203025957906867,187
1.4005578994750976,0.05125395985713416,0.12408666610717774,0.011976820093509519,5,log2,16,20,300,"{'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 16, 'model__min_samples_split': 20, 'model__n_estimators': 300}",0.8514851485148515,0.8349514563106796,0.8288288288288288,0.8392857142857143,0.8653846153846154,0.8439871526649381,0.013019934451184134,159
0.49845314025878906,0.01776263705770647,0.07405948638916016,0.009184958546315751,10,sqrt,4,5,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8686868686868687,0.86,0.8518518518518519,0.8761904761904762,0.8823529411764706,0.8678164275811335,0.01093761220454154,5
0.9962109088897705,0.03764258966246979,0.11456446647644043,0.01148799488829567,10,sqrt,4,5,200,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8686868686868687,0.8514851485148515,0.8785046728971962,0.8761904761904762,0.86,0.8669734332578786,0.01009331426928946,7
1.4947426795959473,0.050029833550432765,0.12166528701782227,0.00533009951260904,10,sqrt,4,5,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.8686868686868687,0.8514851485148515,0.8571428571428571,0.8679245283018868,0.8823529411764706,0.8655184687645872,0.010642483631377682,13
0.5103039264678955,0.0323725535919558,0.08324742317199707,0.021591058884347012,10,sqrt,4,10,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.8686868686868687,0.8349514563106796,0.8703703703703703,0.8598130841121495,0.8712871287128713,0.8610217816385879,0.013657597400001418,25
0.9067142486572266,0.029893992729070677,0.09334640502929688,0.008717146435569702,10,sqrt,4,10,200,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.8686868686868687,0.8431372549019608,0.8598130841121495,0.8598130841121495,0.8712871287128713,0.8605474841052001,0.009856818099937709,27
1.4809059619903564,0.10078699995632723,0.16013689041137696,0.033758855365571466,10,sqrt,4,10,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.8686868686868687,0.8431372549019608,0.8679245283018868,0.8598130841121495,0.8712871287128713,0.8621697729431474,0.010261643607509785,19
0.509584379196167,0.0456778634417748,0.08860840797424316,0.02037723381894937,10,sqrt,4,20,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 20, 'model__n_estimators': 100}",0.86,0.8349514563106796,0.8679245283018868,0.8598130841121495,0.8627450980392157,0.8570868333527863,0.011448716006479029,47
1.1158649444580078,0.09158173863204432,0.11033158302307129,0.01565510261696891,10,sqrt,4,20,200,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 20, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8518518518518519,0.8598130841121495,0.8514851485148515,0.8516203081579066,0.009113323386350205,103
1.5659987926483154,0.032054661754141484,0.15830297470092775,0.023468968966688306,10,sqrt,4,20,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 20, 'model__n_estimators': 300}",0.86,0.8349514563106796,0.8598130841121495,0.8598130841121495,0.8737864077669902,0.8576728064603938,0.01257366538697336,41
0.5855485439300537,0.052776331681958534,0.10108990669250488,0.020459491085334333,10,sqrt,8,5,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 8, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.86,0.8349514563106796,0.8598130841121495,0.8518518518518519,0.8712871287128713,0.8555807041975104,0.012030005772072675,61
1.0341296672821045,0.03844045955284128,0.11810474395751953,0.017244716564759312,10,sqrt,8,5,200,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 8, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8598130841121495,0.8518518518518519,0.8627450980392157,0.8538722980627792,0.010135568112709928,83
1.6518236637115478,0.14535712180581342,0.15867376327514648,0.01450579128853855,10,sqrt,8,5,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 8, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.86,0.8349514563106796,0.8623853211009175,0.8518518518518519,0.8737864077669902,0.8565950074060877,0.012896563745813775,49
0.5702755451202393,0.04588471818096336,0.08969411849975586,0.009505327068751344,10,sqrt,8,10,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 8, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.86,0.8349514563106796,0.8598130841121495,0.8518518518518519,0.8712871287128713,0.8555807041975104,0.012030005772072675,61
1.0175457000732422,0.027637406378532195,0.12205719947814941,0.015420067455938581,10,sqrt,8,10,200,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 8, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.86,0.8349514563106796,0.8598130841121495,0.8518518518518519,0.8627450980392157,0.8538722980627792,0.010135568112709928,83
